H84,Olive Green,`,104,120,54,74.55,0.38,0.34,47.81,-16.81,33.85,Jeppewl
H95,Pastel Rose,a,221,155,163,352.73,0.49,0.74,70.50,25.76,5.76,Jeppewl
H96,Pastel Lilac,b,180,145,173,312.00,0.19,0.64,64.14,17.98,-9.67,Jeppewl
H97,Pastel Ice Blue,c,138,175,194,200.36,0.31,0.65,69.44,-8.03,-13.76,Jeppewl
H98,Pastel Mint,d,148,204,164,137.14,0.35,0.69,77.38,-26.22,14.20,Jeppewl
H15,Transparent Blue,e,72,126,213,217.02,0.63,0.56,53.06,9.98,-50.07,Exodeca1
H55,Green (Glow in the Dark),f,250,248,237,50.77,0.57,0.95,97.46,-1.21,5.50,Exodeca1
H56,Red (Glow in the Dark),g,237,191,159,24.62,0.68,0.78,80.61,12.05,22.38,Exodeca1
H57,Blue (Glow in the Dark),h,196,208,227,216.77,0.36,0.83,83.12,-0.28,-10.76,Exodeca1
H61,Gold,i,217,147,80,29.34,0.64,0.58,66.67,19.90,45.48,Exodeca1
H62,Silver,j,72,71,74,260.00,0.02,0.28,30.35,1.08,-1.65,Exodeca1
H63,Bronze,k,66,49,47,6.32,0.17,0.22,22.16,7.35,4.25,Exodeca1
H64,Pearl,l,239,235,228,38.18,0.26,0.92,93.18,0.14,3.86,Exodeca1
H72,Translucent Pink,m,240,151,176,343.15,0.75,0.77,72.09,36.55,1.12,Exodeca1
H73,Translucent Aqua,n,89,174,245,207.31,0.89,0.65,68.74,-4.39,-42.99,Exodeca1
H74,Translucent Lilac,o,91,85,189,243.46,0.44,0.54,41.84,31.02,-54.22,Exodeca1
H101,Eucalyptus,p,169,195,155,99.00,0.25,0.69,75.97,-16.19,17.23,Tryk47
H102,Forest Green,q,53,107,45,112.26,0.41,0.30,40.35,-31.32,28.96,Tryk47
H103,Light Yellow,r,255,230,96,50.57,1.00,0.69,91.10,-6.58,66.44,Tryk47
H104,Lime,s,188,209,34,67.20,0.72,0.48,79.85,-26.84,74.74,Tryk47
H105,Light Apricot,t,255,172,120,23.11,1.00,0.74,77.35,25.06,38.98,Tryk47
H106,Light Lavender,u,204,197,237,250.50,0.53,0.85,81.23,10.20,-18.88,Tryk47
H107,Lavender,v,106,135,193,220.00,0.41,0.59,56.33,5.29,-33.46,Tryk47
