MC4,MC4,d,51,179,225,195.86,0.74,0.54,68.30,-18.91,-32.84,surf00049
MC5,MC5,e,0,163,202,191.58,1.00,0.40,62.05,-21.45,-29.86,surf00049
MC6,MC6,f,88,160,217,206.51,0.63,0.60,63.53,-5.73,-35.77,surf00049
MC7,MC7,g,5,136,204,200.50,0.95,0.41,54.03,-5.61,-43.53,surf00049
MC8,MC8,h,0,95,158,203.92,1.00,0.31,38.99,1.07,-40.69,surf00049
MC9,MC9,i,8,111,185,205.08,0.92,0.38,45.53,2.21,-46.14,surf00049
MC10,MC10,j,82,180,224,198.59,0.70,0.60,69.34,-15.52,-30.63,surf00049
MC11,MC11,k,0,169,185,185.19,1.00,0.36,63.24,-30.23,-18.54,surf00049
MC12,MC12,l,28,55,90,213.87,0.53,0.23,22.71,2.44,-24.07,surf00049
MC13,MC13,m,206,224,240,208.24,0.53,0.87,88.32,-2.80,-9.84,surf00049
MC14,MC14,n,235,245,244,174.00,0.33,0.94,95.79,-3.47,-0.67,surf00049
MC15,MC15,o,0,170,173,181.04,1.00,0.34,63.15,-34.55,-11.97,surf00049
MC16,MC16,p,0,76,125,203.52,1.00,0.25,31.00,-0.36,-33.33,surf00049
MC17,MC17,q,91,212,246,193.16,0.90,0.66,79.59,-23.82,-26.73,surf00049
MC18,MC18,r,54,81,92,197.37,0.26,0.29,32.79,-6.94,-9.65,surf00049
MC19,MC19,s,15,144,157,185.49,0.83,0.34,54.54,-26.49,-15.89,surf00049
MC20,MC20,t,0,132,183,196.72,1.00,0.36,51.75,-11.42,-35.15,surf00049
MC21,MC21,u,221,236,250,208.97,0.74,0.92,92.69,-2.25,-8.46,surf00049
MC22,MC22,v,132,186,194,187.74,0.34,0.64,72.17,-15.60,-9.71,surf00049
MC23,MC23,w,203,219,219,180.00,0.18,0.83,86.24,-5.34,-1.85,surf00049
MC24,MC24,x,136,189,226,204.67,0.61,0.71,74.27,-8.01,-23.95,surf00049
MC25,MC25,y,179,236,224,167.37,0.60,0.81,89.37,-20.47,-0.08,surf00049
MC26,MC26,z,62,158,191,195.35,0.51,0.50,60.99,-17.52,-25.26,surf00049
MC27,MC27,{,233,240,243,198.00,0.29,0.93,94.36,-1.76,-2.26,surf00049
MC28,MC28,|,194,205,227,220.00,0.37,0.83,82.21,0.66,-12.15,surf00049
MC29,MC29,},88,107,143,219.27,0.24,0.45,45.04,2.44,-22.01,surf00049
MD1,MD1,~,114,146,226,222.86,0.66,0.67,61.33,10.65,-44.11,surf00049
MD2,MD2,¡,110,140,204,220.85,0.48,0.62,58.44,6.61,-36.36,surf00049
MD3,MD3,¢,19,65,154,219.56,0.78,0.34,30.04,20.60,-52.70,surf00049
MD4,MD4,£,30,49,117,226.90,0.59,0.29,22.85,17.92,-41.34,surf00049
MD5,MD5,¤,184,80,178,303.46,0.42,0.52,50.85,54.80,-32.82,surf00049
MD6,MD6,¥,173,146,233,258.62,0.66,0.74,66.00,28.05,-40.35,surf00049
MD7,MD7,¦,95,45,145,270.00,0.53,0.37,30.29,42.42,-46.53,surf00049
MD8,MD8,§,215,205,241,256.67,0.56,0.87,84.21,10.25,-16.44,surf00049
MD9,MD9,¨,189,178,230,252.69,0.51,0.80,75.06,14.31,-24.59,surf00049
MD10,MD10,©,37,27,88,249.84,0.53,0.23,14.85,23.54,-35.33,surf00049
MD11,MD11,ª,162,187,231,218.26,0.59,0.77,75.45,1.49,-24.72,surf00049
MD12,MD12,«,207,139,190,315.00,0.41,0.68,66.10,33.68,-16.00,surf00049
MD13,MD13,¬,184,0,150,311.09,1.00,0.36,41.83,72.24,-30.31,surf00049
MD14,MD14,®,161,55,167,296.79,0.50,0.44,42.91,57.82,-39.08,surf00049
MD15,MD15,¯,74,56,138,253.17,0.42,0.38,29.71,29.38,-43.26,surf00049
MD16,MD16,°,220,232,246,212.31,0.59,0.91,91.50,-1.30,-8.15,surf00049
