R63,Buccaneer,c,179,85,64,10.96,0.47,0.48,47.56,36.54,30.14,Perlervault
R64,Paprika,d,177,24,54,348.24,0.76,0.39,38.32,58.86,24.69,Perlervault
R66,Lavender,e,138,126,194,250.59,0.36,0.63,56.31,19.75,-33.89,Perlervault
R68,Key Lomen Pie,f,205,192,63,54.51,0.59,0.53,76.70,-10.10,63.45,Perlervault
R69,Green Tea,g,0,118,95,168.31,1.00,0.23,43.92,-34.30,4.74,Perlervault
R70,Metallic Gold,h,105,96,70,44.57,0.20,0.34,40.91,-0.82,16.19,LThanda
R71,Tan,i,204,155,116,26.59,0.46,0.63,67.68,13.30,27.50,Perlervault
R72,Mine Shaft,j,56,62,68,210.00,0.10,0.24,25.87,-0.99,-4.52,Perlervault
R73,Jade Green,k,0,125,43,140.64,1.00,0.25,45.42,-47.73,35.53,Perlervault
R74,Light Sea Blue,l,104,196,210,187.92,0.54,0.62,74.24,-23.61,-15.46,Perlervault
R75,Azure,m,0,158,194,191.13,1.00,0.38,60.20,-21.63,-28.24,Perlervault
R76,Sea Blue,n,0,147,169,187.81,1.00,0.33,55.82,-24.60,-20.82,Perlervault
R77,Ghost While,o,212,216,211,108.00,0.06,0.84,85.91,-2.26,1.98,Perlervault
R78,Ash Grey,p,194,196,194,120.00,0.02,0.76,78.95,-1.06,0.75,Perlervault
R79,Light Gray,q,167,172,173,190.00,0.04,0.67,69.99,-1.56,-1.14,Perlervault
R80,Pastel Orange,r,217,179,94,41.46,0.62,0.61,74.70,3.76,47.94,Perlervault
R81,Deer,s,191,145,104,28.28,0.40,0.58,63.61,12.16,28.44,Perlervault
R82,Clay,t,170,116,78,24.78,0.37,0.49,53.59,16.96,29.44,Perlervault
R83,Sienna,u,187,104,51,23.38,0.57,0.47,52.62,28.95,43.26,Perlervault
R84,Deep Chestnut,v,190,93,101,355.05,0.43,0.55,51.51,39.69,13.88,Perlervault
R85,Red Wine,w,153,50,58,355.34,0.51,0.40,36.67,43.44,19.10,Perlervault
R86,Goldenrod,x,232,174,0,45.00,1.00,0.45,74.46,9.39,77.39,Perlervault
R87,Coral Red,y,236,98,94,1.69,0.79,0.65,59.32,53.07,29.61,Perlervault
R88,Charcoal Gray,z,86,90,94,210.00,0.04,0.35,38.02,-0.68,-2.85,Perlervault
R89,Drark Algae,{,173,173,41,60.00,0.62,0.42,68.70,-15.18,62.64,Perlervault
R90,Dark Olive,|,143,142,60,59.28,0.41,0.40,57.57,-10.98,42.91,Perlervault
R91,Steel Blue,},90,176,191,188.91,0.44,0.55,67.27,-21.74,-15.61,Perlervault
R92,Dark Steel Blue,~,0,132,178,195.51,1.00,0.35,51.52,-13.30,-32.64,Perlervault
R93,Brunswick Green,¡,21,56,56,180.00,0.45,0.15,21.11,-12.50,-3.84,Perlervault
