MA1,MA1,255,246,212,#FFF6D4,surf00049
MA2,MA2,246,249,229,#F6F9E5,surf00049
MA3,MA3,255,251,170,#FFFBAA,surf00049
MA4,MA4,255,223,88,#FFDF58,surf00049
MA5,MA5,254,207,77,#FECF4D,surf00049
MA6,MA6,255,168,12,#FFA80C,surf00049
MA7,MA7,255,136,55,#FF8837,surf00049
MA8,MA8,234,196,49,#EAC431,surf00049
MA9,MA9,241,170,143,#F1AA8F,surf00049
MA10,MA10,255,143,66,#FF8F42,surf00049
MA11,MA11,255,225,161,#FFE1A1,surf00049
MA12,MA12,244,179,156,#F4B39C,surf00049
MA13,MA13,255,177,0,#FFB100,surf00049
MA14,MA14,255,101,16,#FF6510,surf00049
MA15,MA15,218,240,92,#DAF05C,surf00049
MA16,MA16,249,251,190,#F9FBBE,surf00049
MA17,MA17,255,217,118,#FFD976,surf00049
MA18,MA18,255,202,154,#FFCA9A,surf00049
MA19,MA19,236,122,146,#EC7A92,surf00049
MA20,MA20,229,190,85,#E5BE55,surf00049
MA21,MA21,255,229,150,#FFE596,surf00049
MA22,MA22,247,232,152,#F7E898,surf00049
MA23,MA23,240,203,177,#F0CBB1,surf00049
MA24,MA24,245,252,209,#F5FCD1,surf00049
MA25,MA25,246,212,135,#F6D487,surf00049
MA26,MA26,255,203,75,#FFCB4B,surf00049
MB1,MB1,210,227,24,#D2E318,surf00049
MB2,MB2,121,205,65,#79CD41,surf00049
MB3,MB3,130,215,161,#82D7A1,surf00049
MB4,MB4,101,223,79,#65DF4F,surf00049
MB5,MB5,95,200,115,#5FC873,surf00049
MB6,MB6,73,209,174,#49D1AE,surf00049
MB7,MB7,0,150,150,#009696,surf00049
MB8,MB8,8,119,79,#08774F,surf00049
MB9,MB9,24,56,35,#183823,surf00049
MB10,MB10,131,207,195,#83CFC3,surf00049
MB11,MB11,90,106,39,#5A6A27,surf00049
MB12,MB12,4,95,69,#045F45,surf00049
MB13,MB13,226,255,179,#E2FFB3,surf00049
MB14,MB14,157,209,46,#9DD12E,surf00049
MB15,MB15,37,75,60,#254B3C,surf00049
MB16,MB16,208,252,173,#D0FCAD,surf00049
MB17,MB17,140,161,42,#8CA12A,surf00049
MB18,MB18,210,217,88,#D2D958,surf00049
MB19,MB19,73,188,169,#49BCA9,surf00049
MB20,MB20,232,253,236,#E8FDEC,surf00049
MB21,MB21,24,139,129,#188B81,surf00049
MB22,MB22,12,92,91,#0C5C5B,surf00049
MB23,MB23,61,70,27,#3D461B,surf00049
MB24,MB24,234,252,182,#EAFCB6,surf00049
