Y094,barrack,114,131,63,#72833F,KintaroOe
Y095,pudding,239,231,169,#EFE7A9,KintaroOe
Y096,greamy,226,226,172,#E2E2AC,KintaroOe
Y097,lemon,245,232,127,#F5E87F,KintaroOe
Y098,yellow,241,217,55,#F1D937,KintaroOe
Y099,yolk,241,197,48,#F1C530,KintaroOe
Y100,ginger,218,191,60,#DABF3C,KintaroOe
Y101,mousse,246,217,147,#F6D993,KintaroOe
Y102,mango,231,181,58,#E7B53A,KintaroOe
Y103,wheat,255,188,71,#FFBC47,KintaroOe
Y104,salmon,235,179,142,#EBB38E,KintaroOe
Y105,orange,223,146,58,#DF923A,KintaroOe
Y106,tangerine,249,152,70,#F99846,KintaroOe
Y107,Sun-god,221,120,28,#DD781C,KintaroOe
Y108,azure,224,209,186,#E0D1BA,KintaroOe
Y109,coffee,94,80,79,#5E504F,KintaroOe
Y110,cerise,223,71,92,#DF475C,KintaroOe
Y111,meat,244,217,196,#F4D9C4,KintaroOe
Y112,peach,233,204,200,#E9CCC8,KintaroOe
Y113,chauche,215,232,226,#D7E8E2,KintaroOe
Y114,cloud,198,211,230,#C6D3E6,KintaroOe
Y115,maldives,102,178,174,#66B2AE,KintaroOe
Y116,bud,204,225,158,#CCE19E,KintaroOe
Y117,matcha,158,174,42,#9EAE2A,KintaroOe
Y118,ivory,234,227,211,#EAE3D3,KintaroOe
Y119,milk,234,219,196,#EADBC4,KintaroOe
Y120,persimmon,242,106,52,#F26A34,KintaroOe
