E18,E18,255,201,214,#FFC9D6,Asher
E19,E19,255,210,231,#FFD2E7,Asher
E2,E2,254,205,223,#FECDDF,Asher
E20,E20,216,199,209,#D8C7D1,Asher
E21,E21,189,157,161,#BD9DA1,Asher
E22,E22,204,120,167,#CC78A7,Asher
E23,E23,147,122,141,#937A8D,Asher
E24,E24,246,228,249,#F6E4F9,Asher
E3,E3,255,151,195,#FF97C3,Asher
E4,E4,232,100,158,#E8649E,Asher
E5,E5,245,81,162,#F551A2,Asher
E6,E6,255,52,107,#FF346B,Asher
E7,E7,198,53,120,#C63578,Asher
E8,E8,255,219,233,#FFDBE9,Asher
E9,E9,233,112,204,#E970CC,Asher
F1,F1,253,149,123,#FD957B,Asher
F10,F10,167,77,34,#A74D22,Asher
F11,F11,111,32,31,#6F201F,Asher
F12,F12,253,77,106,#FD4D6A,Asher
F13,F13,221,66,47,#DD422F,Asher
F14,F14,255,169,173,#FFA9AD,Asher
F15,F15,200,0,32,#C80020,Asher
F16,F16,255,217,200,#FFD9C8,Asher
F17,F17,247,155,113,#F79B71,Asher
F18,F18,211,124,70,#D37C46,Asher
F19,F19,193,68,74,#C1444A,Asher
F2,F2,252,61,69,#FC3D45,Asher
F20,F20,205,147,145,#CD9391,Asher
F21,F21,244,177,180,#F4B1B4,Asher
F22,F22,255,208,203,#FFD0CB,Asher
F23,F23,245,126,102,#F57E66,Asher
F24,F24,252,193,196,#FCC1C4,Asher
F25,F25,229,75,79,#E54B4F,Asher
F3,F3,247,73,65,#F74941,Asher
F4,F4,252,40,60,#FC283C,Asher
F5,F5,216,1,39,#D80127,Asher
F6,F6,176,68,61,#B0443D,Asher
F7,F7,151,25,55,#971937,Asher
F8,F8,188,1,39,#BC0127,Asher
F9,F9,226,103,122,#E2677A,Asher
G1,G1,255,226,206,#FFE2CE,Asher
G10,G10,200,129,53,#C88135,Asher
G11,G11,224,197,147,#E0C593,Asher
G12,G12,235,187,131,#EBBB83,Asher
G13,G13,183,113,74,#B7714A,Asher
G14,G14,141,97,76,#8D614C,Asher
G15,G15,252,249,224,#FCF9E0,Asher
G16,G16,242,217,186,#F2D9BA,Asher
G17,G17,86,64,60,#56403C,Asher
G18,G18,255,228,204,#FFE4CC,Asher
G19,G19,225,148,58,#E1943A,Asher
G2,G2,255,202,170,#FFCAAA,Asher
G20,G20,169,64,35,#A94023,Asher
G21,G21,203,142,119,#CB8E77,Asher
G3,G3,244,195,165,#F4C3A5,Asher
G4,G4,225,179,131,#E1B383,Asher
G5,G5,237,148,53,#ED9435,Asher
G6,G6,245,151,52,#F59734,Asher
G7,G7,157,91,62,#9D5B3E,Asher
G8,G8,89,42,33,#592A21,Asher
G9,G9,230,180,131,#E6B483,Asher
H1,H1,226,226,226,#E2E2E2,Asher
H10,H10,238,233,234,#EEE9EA,Asher
H11,H11,206,205,213,#CECDD5,Asher
H12,H12,255,245,237,#FFF5ED,Asher
H13,H13,243,225,201,#F3E1C9,Asher
H14,H14,207,215,211,#CFD7D3,Asher
H15,H15,152,166,168,#98A6A8,Asher
H16,H16,59,47,35,#3B2F23,Asher
H17,H17,241,237,237,#F1EDED,Asher
H18,H18,255,253,240,#FFFDF0,Asher
H19,H19,246,239,226,#F6EFE2,Asher
H2,H2,255,255,255,#FFFFFF,Asher
H20,H20,148,159,163,#949FA3,Asher
H21,H21,247,243,228,#F7F3E4,Asher
H22,H22,202,202,213,#CACAD5,Asher
H23,H23,154,157,148,#9A9D94,Asher
H3,H3,179,179,179,#B3B3B3,Asher
H4,H4,134,134,134,#868686,Asher
H5,H5,71,71,71,#474747,Asher
H6,H6,44,44,44,#2C2C2C,Asher
H7,H7,0,0,0,#000000,Asher
H8,H8,231,214,219,#E7D6DB,Asher
H9,H9,228,231,227,#E4E7E3,Asher
M1,M1,188,198,184,#BCC6B8,Asher
M10,M10,197,177,188,#C5B1BC,Asher
M11,M11,159,116,148,#9F7494,Asher
M12,M12,100,71,73,#644749,Asher
M13,M13,209,144,102,#D19066,Asher
M14,M14,199,115,97,#C77361,Asher
M15,M15,117,125,123,#757D7B,Asher
M2,M2,138,163,133,#8AA385,Asher
M3,M3,105,125,128,#697D80,Asher
M4,M4,218,206,190,#DACEBE,Asher
M5,M5,208,204,170,#D0CCAA,Asher
M6,M6,176,167,130,#B0A782,Asher
M7,M7,180,164,151,#B4A497,Asher
M8,M8,179,130,129,#B38281,Asher
M9,M9,165,135,103,#A58767,Asher
P1,P1,252,248,249,#FCF8F9,Asher
P10,P10,213,200,233,#D5C8E9,Asher
P11,P11,243,236,200,#F3ECC8,Asher
P12,P12,230,238,241,#E6EEF1,Asher
P13,P13,169,203,241,#A9CBF1,Asher
P14,P14,49,119,176,#3177B0,Asher
P15,P15,102,133,117,#668575,Asher
P16,P16,255,190,70,#FFBE46,Asher
P17,P17,255,163,36,#FFA324,Asher
P18,P18,254,184,159,#FEB89F,Asher
P19,P19,255,224,232,#FFE0E8,Asher
P2,P2,189,169,171,#BDA9AB,Asher
P20,P20,254,190,207,#FEBECF,Asher
P21,P21,236,190,192,#ECBEC0,Asher
P22,P22,228,168,158,#E4A89E,Asher
P23,P23,165,98,105,#A56269,Asher
P3,P3,174,221,169,#AEDDA9,Asher
P4,P4,253,164,158,#FDA49E,Asher
P5,P5,236,141,61,#EC8D3D,Asher
P6,P6,96,207,168,#60CFA8,Asher
P7,P7,235,146,113,#EB9271,Asher
P8,P8,240,217,88,#F0D958,Asher
P9,P9,217,217,217,#D9D9D9,Asher
Q1,Q1,242,165,232,#F2A5E8,Asher
Q2,Q2,115,178,158,#73B29E,Asher
Q3,Q3,255,255,0,#FFFF00,Asher
Q4,Q4,255,235,250,#FFEBFA,Asher
Q5,Q5,79,94,91,#4F5E5B,Asher
R1,R1,213,14,33,#D50E21,Asher
R10,R10,255,219,77,#FFDB4D,Asher
R11,R11,255,235,250,#FFEBFA,Asher
R12,R12,216,213,206,#D8D5CE,Asher
R13,R13,85,81,76,#55514C,Asher
R14,R14,158,228,223,#9EE4DF,Asher
R15,R15,119,206,233,#77CEE9,Asher
R16,R16,61,207,202,#3DCFCA,Asher
R17,R17,74,134,122,#4A867A,Asher
R18,R18,127,205,157,#7FCD9D,Asher
R19,R19,205,229,93,#CDE55D,Asher
R2,R2,249,46,131,#F92E83,Asher
R20,R20,232,199,180,#E8C7B4,Asher
R21,R21,173,111,60,#AD6F3C,Asher
R22,R22,108,55,47,#6C372F,Asher
R23,R23,254,184,114,#FEB872,Asher
R24,R24,242,193,192,#F2C1C0,Asher
R25,R25,201,103,93,#C9675D,Asher
R26,R26,210,147,190,#D293BE,Asher
R27,R27,234,140,177,#EA8CB1,Asher
R28,R28,156,135,214,#9C87D6,Asher
R3,R3,253,130,37,#FD8225,Asher
R4,R4,248,236,49,#F8EC31,Asher
R5,R5,52,199,91,#34C75B,Asher
R6,R6,37,184,145,#25B891,Asher
R7,R7,23,119,157,#17779D,Asher
R8,R8,27,96,195,#1B60C3,Asher
R9,R9,154,86,180,#9A56B4,Asher
T1,T1,226,223,215,#E2DFD7,Asher
Y1,Y1,253,111,180,#FD6FB4,Asher
